fecha_registro,origen_registro,orden_buscada,orden_suministro,tipo_entrega,entidad,almacen_clues_destino,clues_destino,unidad_destino,proveedor,orden,clave_cnis,descripcion,piezas_emitidas,piezas_recibidas_ol,piezas_entregadas_clues,tipo_red,grupo_terapeutico,estatus_operativo,estatus_base,origen_compendio,operador_logistico,estatus_recepcion_ol,estatus_entrega_estado,estatus_incidencia_completa,tipo_incidencia,atribuible_a,estatus_incidencia,responsable,observaciones,pdf_cedula_rechazo,pdf_correo_seguimiento
2026-01-22,CARGA EXCEL,IMBB-16-01-2025-16210295-U013,IMBB-16-01-2025-16210295-U013,,MICHOACAN DE OCAMPO,IMSSB20240207LERMA-LERMA,,,,IMBB-16-01-2025-16210295-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,"FALTA DE RAZON SOCIAL EN REMISIÓN DE ENVIO, INTERNA DEL PROVEEDOR",,
2026-01-22,CARGA EXCEL,IMBB-16-01-2025-16210280-U013,IMBB-16-01-2025-16210280-U013,,MICHOACAN DE OCAMPO,IMSSB20240207LERMA-LERMA,,,,IMBB-16-01-2025-16210280-U013,,,,,,,,RECHAZADO,,,,,,,,ESTADO,,,"FALTA DE RAZON SOCIAL EN REMISIÓN DE ENVIO, INTERNA DEL PROVEEDOR",,
2026-01-22,CARGA EXCEL,SID-09-02-2026-090066-F,SID-09-02-2026-090066-F,,CIUDAD DE MEXICO,DFSSA003302-CLÍNICA ESPECIALIZADA CONDESA,,,,SID-09-02-2026-090066-F,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,INDICAN QUE SE CONFIRMO CITA EN LAS 48 HORAS ,,
2026-01-22,CARGA EXCEL,IMB-24-02-2026-24003164-U013,IMB-24-02-2026-24003164-U013,,SAN LUIS POTOSI,SPSSA016870-ALMACÉN CENTRAL SERVICIOS DE SALUD DE SAN LUIS POTOSÍ,,,,IMB-24-02-2026-24003164-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,PROVEEDOR INDICABA QUE NO LE IBAN A RECIBIR PERO SOLO ESTABA EN ESPERA PARA REVISIÓN,,
2026-01-22,CARGA EXCEL,IMBB-24-02-2025-24249891-U013,IMBB-24-02-2025-24249891-U013,,SAN LUIS POTOSI,SPSSA016870-ALMACÉN CENTRAL SERVICIOS DE SALUD DE SAN LUIS POTOSÍ,,,,IMBB-24-02-2025-24249891-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,LLEVABAN LAS REMISIONES RECHAZADAS Y NO LAS VIGENTES,,
2026-01-22,CARGA EXCEL,IMBB-24-02-2025-24258207-U013,IMBB-24-02-2025-24258207-U013,,SAN LUIS POTOSI,SPSSA016870-ALMACÉN CENTRAL SERVICIOS DE SALUD DE SAN LUIS POTOSÍ,,,,IMBB-24-02-2025-24258207-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,LLEVABAN LAS REMISIONES RECHAZADAS Y NO LAS VIGENTES,,
2026-01-22,CARGA EXCEL,IMBB-24-02-2025-24262100-U013,IMBB-24-02-2025-24262100-U013,,SAN LUIS POTOSI,SPSSA016870-ALMACÉN CENTRAL SERVICIOS DE SALUD DE SAN LUIS POTOSÍ,,,,IMBB-24-02-2025-24262100-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,LLEVABAN LAS REMISIONES RECHAZADAS Y NO LAS VIGENTES,,
2026-01-22,CARGA EXCEL,IMBB-24-02-2025-24263017-U013,IMBB-24-02-2025-24263017-U013,,SAN LUIS POTOSI,SPSSA016870-ALMACÉN CENTRAL SERVICIOS DE SALUD DE SAN LUIS POTOSÍ,,,,IMBB-24-02-2025-24263017-U013,,,,,,,,RECHAZADO,,,,,,,,PROVEEDOR,,,EL INSUMO YA NO CUMPLIA LOS 9 MESES DE CADUCIDAD Y NO LLEVABAN CARTA ,,
2026-01-22,CARGA EXCEL,IMBB-24-02-2025-24258198-U013,IMBB-24-02-2025-24258198-U013,,SAN LUIS POTOSI,SPSSA016870-ALMACÉN CENTRAL SERVICIOS DE SALUD DE SAN LUIS POTOSÍ,,,,IMBB-24-02-2025-24258198-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,LLEVABAN LAS REMISIONES RECHAZADAS Y NO LAS VIGENTES,,
2026-01-22,CARGA EXCEL,IMBB-24-02-2025-24246168-U013,IMBB-24-02-2025-24246168-U013,,SAN LUIS POTOSI,SPSSA016870-ALMACÉN CENTRAL SERVICIOS DE SALUD DE SAN LUIS POTOSÍ,,,,IMBB-24-02-2025-24246168-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,LLEVABAN LAS REMISIONES RECHAZADAS Y NO LAS VIGENTES,,
2026-01-22,CARGA EXCEL,IMBB-24-02-2025-24258246-U01,IMBB-24-02-2025-24258246-U01,,SAN LUIS POTOSI,SPSSA016870-ALMACÉN CENTRAL SERVICIOS DE SALUD DE SAN LUIS POTOSÍ,,,,IMBB-24-02-2025-24258246-U01,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,LLEVABAN LAS REMISIONES RECHAZADAS Y NO LAS VIGENTES,,
2026-01-23,CARGA EXCEL,IMBB-13-02-2025-13228480-U013,IMBB-13-02-2025-13228480-U013,,HIDALGO,HGSSA015492-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,IMBB-13-02-2025-13228480-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"EL PROVEEDOR TENIA CITA EL 10 DE FEBRERO, SE VA  A PRESENTAR ESE DIA ",,
2026-01-23,CARGA EXCEL,IMBB-13-02-2025-13228476-U013,IMBB-13-02-2025-13228476-U013,,HIDALGO,HGSSA015492-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,IMBB-13-02-2025-13228476-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"EL PROVEEDOR TENIA CITA EL 10 DE FEBRERO, SE VA  A PRESENTAR ESE DIA ",,
2026-01-23,CARGA EXCEL,IMBB-13-02-2025-13240874-U013,IMBB-13-02-2025-13240874-U013,,HIDALGO,HGSSA015492-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,IMBB-13-02-2025-13240874-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"EL PROVEEDOR TENIA CITA EL 10 DE FEBRERO, SE VA  A PRESENTAR ESE DIA ",,
2026-01-23,CARGA EXCEL,IMBB-13-02-2025-13240921-U013,IMBB-13-02-2025-13240921-U013,,HIDALGO,HGSSA015492-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,IMBB-13-02-2025-13240921-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"EL PROVEEDOR TENIA CITA EL 10 DE FEBRERO, SE VA  A PRESENTAR ESE DIA ",,
2026-01-23,CARGA EXCEL,IMBB-13-02-2025-13251052-U013,IMBB-13-02-2025-13251052-U013,,HIDALGO,HGSSA015492-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,IMBB-13-02-2025-13251052-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"EL PROVEEDOR TENIA CITA EL 10 DE FEBRERO, SE VA  A PRESENTAR ESE DIA ",,
2026-01-23,CARGA EXCEL,IMBB-13-02-2025-13251272-U013,IMBB-13-02-2025-13251272-U013,,HIDALGO,HGSSA015492-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DE HIDALGO,,,,IMBB-13-02-2025-13251272-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"EL PROVEEDOR TENIA CITA EL 10 DE FEBRERO, SE VA  A PRESENTAR ESE DIA ",,
2026-01-23,CARGA EXCEL,IMBB-26-02-2025-26259055-U013,IMBB-26-02-2025-26259055-U013,,SONORA,SRSSA017503-DEPARTAMENTO DE ALMACEN Y ABASTECIMIENTO DE LOS SERVICIOS DE SALUD DE SONORA,,,,IMBB-26-02-2025-26259055-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,"ERROR EN FECHA, LOTE Y CADUCIDAD",,
2026-01-23,CARGA EXCEL,IMBB-20-02-2025-20236490-U013,IMBB-20-02-2025-20236490-U013,,OAXACA,OCIMB000012-ALMACEN DELEGACIONAL IMSS-BIENESTAR OAXACA ,,,,IMBB-20-02-2025-20236490-U013,,,,,,,,EN PROCESO,,,,,,,,PROVEEDOR,,,ERROR EN LOTE,,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253381-U013,IMBB-04-02-2025-04253381-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253381-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253382-U013,IMBB-04-02-2025-04253382-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253382-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253404-U013,IMBB-04-02-2025-04253404-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253404-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253407-U013,IMBB-04-02-2025-04253407-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253407-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253408-U013,IMBB-04-02-2025-04253408-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253408-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253416-U013,IMBB-04-02-2025-04253416-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253416-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253418-U013,IMBB-04-02-2025-04253418-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253418-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253442-U013,IMBB-04-02-2025-04253442-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253442-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253462-U013,IMBB-04-02-2025-04253462-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253462-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253465-U013,IMBB-04-02-2025-04253465-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253465-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253532-U013,IMBB-04-02-2025-04253532-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253532-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04253533-U013,IMBB-04-02-2025-04253533-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04253533-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-19,CARGA EXCEL,IMBB-04-02-2025-04261231-U013,IMBB-04-02-2025-04261231-U013,,CAMPECHE,CCSSA002101-ALMACEN GENERAL HEROES DE NACOZARI,,,,IMBB-04-02-2025-04261231-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257773-U013,IMBB-23-02-2025-23257773-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257773-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257890-U013,IMBB-23-02-2025-23257890-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257890-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257891-U013,IMBB-23-02-2025-23257891-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257891-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257739-U013,IMBB-23-02-2025-23257739-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257739-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257740-U013,IMBB-23-02-2025-23257740-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257740-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257763-U013,IMBB-23-02-2025-23257763-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257763-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257766-U013,IMBB-23-02-2025-23257766-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257766-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257767-U013,IMBB-23-02-2025-23257767-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257767-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257774-U013,IMBB-23-02-2025-23257774-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257774-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257798-U013,IMBB-23-02-2025-23257798-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257798-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257818-U013,IMBB-23-02-2025-23257818-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257818-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-20,CARGA EXCEL,IMBB-23-02-2025-23257821-U013,IMBB-23-02-2025-23257821-U013,,QUINTANA ROO,QRSSA017564-ALMACÉN ESTATAL DE LOS SERVICIOS ESTATALES DE SALUD ,,,,IMBB-23-02-2025-23257821-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"NO CONTABA CON CITA EN EL SISTEMA SIAN, SE GESTIONO CON LA ENTIDAD Y SE LOGRO RECIBIR ",,
2026-01-23,CARGA EXCEL,IMBB-16-01-2025-16222499-U013,IMBB-16-01-2025-16222499-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMBB-16-01-2025-16222499-U013,,,,,,,,EN PROCESO,,,,,,,,OPERADOR LOGÍSTICO,,,"INDICAN QUE NO LLEVA REGISTRO SANITARIO, PERO TIENEN PERMISO DE IMPORTACIÓN VIGENTE",,
2026-01-23,CARGA EXCEL,IMBB-16-01-2025-16222516-U013,IMBB-16-01-2025-16222516-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMBB-16-01-2025-16222516-U013,,,,,,,,EN PROCESO,,,,,,,,OPERADOR LOGÍSTICO,,,"INDICAN QUE NO LLEVA REGISTRO SANITARIO, PERO TIENEN PERMISO DE IMPORTACIÓN VIGENTE",,
2026-01-23,CARGA EXCEL,IMBB-16-01-2025-16222546-U013,IMBB-16-01-2025-16222546-U013,,MICHOACAN DE OCAMPO,IMSSB20240207MORE-ALMACÉN CARELAB MICHOACÁN,,,,IMBB-16-01-2025-16222546-U013,,,,,,,,EN PROCESO,,,,,,,,OPERADOR LOGÍSTICO,,,"INDICAN QUE NO LLEVA REGISTRO SANITARIO, PERO TIENEN PERMISO DE IMPORTACIÓN VIGENTE",,
2026-01-20,CARGA EXCEL,IMB-07-02-2026-07001669-SAEAC,IMB-07-02-2026-07001669-SAEAC,,CHIAPAS,CSIMB006533-HOSPITAL CHIAPAS NOS UNE DR. JESUS GILBERTO GOMEZ MAZA,,,,IMB-07-02-2026-07001669-SAEAC,,,,,,,,RESUELTO,,,,,,,,ESTADO,,,SE CORRIGE DOCUMENTACIÓN Y SE RECIBE EL INSUMO ,,
2026-01-22,CARGA EXCEL,IMBB-21-02-2025-21257441-U013,IMBB-21-02-2025-21257441-U013,,PUEBLA,PLSSA006306-ALMACÉN CENTRAL DE LOS SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,,,,IMBB-21-02-2025-21257441-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,"SE DAÑO EL TERMOKING PARA RESGUARDAR OTRO, SE SOLVENTO",,
2026-01-23,CARGA EXCEL,IMB-26-02-2026-26003348-SADMI,IMB-26-02-2026-26003348-SADMI,,SONORA,SRIMB002874-ALMACÉN ESTATAL DE LOS SERVICIOS DE SALUD IMSS-BIENESTAR EN SONORA,,,,IMB-26-02-2026-26003348-SADMI,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMB-26-02-2026-26003358-SAEAC,IMB-26-02-2026-26003358-SAEAC,,SONORA,SRIMB002874-ALMACÉN ESTATAL DE LOS SERVICIOS DE SALUD IMSS-BIENESTAR EN SONORA,,,,IMB-26-02-2026-26003358-SAEAC,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-32-02-2025-32261040-U013,IMBB-32-02-2025-32261040-U013,,ZACATECAS,"INSABI20051901-DEPARTAMENTO DE ALMACEN Y DISTRIBUCION (BODEGAS 700, 800, 900 Y 1000)",,,,IMBB-32-02-2025-32261040-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-32-02-2025-32248752-U013,IMBB-32-02-2025-32248752-U013,,ZACATECAS,"INSABI20051901-DEPARTAMENTO DE ALMACEN Y DISTRIBUCION (BODEGAS 700, 800, 900 Y 1000)",,,,IMBB-32-02-2025-32248752-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-27,CARGA EXCEL,   EPYO-31-02-2026-31006640-SAEAC,   EPYO-31-02-2026-31006640-SAEAC,,YUCATAN,YNSSA013423-HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENÍNSULA DE YUCATÁN,,,,   EPYO-31-02-2026-31006640-SAEAC,,,,,,,,RECHAZADO,,,,,,,,OPERADOR LOGÍSTICO,,,ERROR EN LOTE,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15235357-U013,IMBB-15-02-2025-15235357-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15235357-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15235428-U013,IMBB-15-02-2025-15235428-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15235428-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15243542-U013,IMBB-15-02-2025-15243542-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15243542-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15243605-U013,IMBB-15-02-2025-15243605-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15243605-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15243613-U013,IMBB-15-02-2025-15243613-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15243613-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15249390-U013,IMBB-15-02-2025-15249390-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15249390-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15255488-U013,IMBB-15-02-2025-15255488-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15255488-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15255546-U013,IMBB-15-02-2025-15255546-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15255546-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15255556-U013,IMBB-15-02-2025-15255556-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15255556-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15228848-U013,IMBB-15-02-2025-15228848-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15228848-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,IMBB-15-02-2025-15213130-U013,IMBB-15-02-2025-15213130-U013,,MEXICO,IMSSB22032024HUE-CEDIS HUEHUETOCA,,,,IMBB-15-02-2025-15213130-U013,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,HMTB-15-02-2025-15230259-E001,HMTB-15-02-2025-15230259-E001,,MEXICO,MCSSA010963-HOSPITAL MATERNO DE TEXCOCO,,,,HMTB-15-02-2025-15230259-E001,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
2026-01-23,CARGA EXCEL,HMTB-15-02-2025-15230260-E001,HMTB-15-02-2025-15230260-E001,,MEXICO,MCSSA010963-HOSPITAL MATERNO DE TEXCOCO,,,,HMTB-15-02-2025-15230260-E001,,,,,,,,RESUELTO,,,,,,,,PROVEEDOR,,,REPROGRAMAR,,
